comment_text,type
"Không gian quán cần cải thiện, không sạch sẽ.",0
"Món ăn không ngon, không đáng để quay lại.",0
"Thực đơn không đa dạng, khá nhàm chán.",0
"Nhân viên phục vụ không chú ý đến khách hàng.",0
"Không gian quán quá nhỏ, không thoải mái.",0
"Thức uống không đạt tiêu chuẩn, không ngon.",0
"Món ăn không hấp dẫn, không xứng đáng với giá tiền.",0
"Phục vụ chậm, khách phải đợi quá lâu.",0
"Không gian quán không thoải mái, không phù hợp để làm việc.",0
"Thực đơn nhàm chán, không có gì đặc biệt.",0
"Nhân viên thiếu nhiệt tình, phục vụ không chu đáo.",0
"Món ăn không đạt tiêu chuẩn, hương vị nhạt nhẽo.",0
"Không gian quán cần cải thiện, khá chật chội.",0
"Thức uống không ngon, giá lại khá cao.",0
"Không gian quán quá ồn, không phù hợp để thư giãn.",0
"Nhân viên phục vụ không thân thiện, cần cải thiện.",0
"Món ăn không đạt yêu cầu, không ngon.",0
"Thực đơn không đa dạng, không hấp dẫn.",0
"Nhân viên da trắng sao mà kiêu ngạo đến vậy, tôi không thể chịu nổi!",4
"Tôi không hiểu sao lại có thể thuê những nhân viên không có chút giáo dục như thế này, đặc biệt là người da đỏ!",4
"Những nhân viên nữ ở đây không biết cách giao tiếp với khách hàng, thật là tệ!",4
"Nhân viên ở đây toàn là những người đàn ông vô học, không có chút giáo dục nào!",4
"Món ăn này tệ đến mức tôi muốn đánh đầu bếp.",2
"Làm sao lại làm hỏng món ăn đến mức này? Giống như họ đang cố phá hoại cuộc sống của mọi người.",2
"Cá có mùi như xác chết và vị còn tệ hơn.",2
"Món ăn này là sự sỉ nhục mà lẽ ra nên bị xóa khỏi thế giới này.",2
"Mì thì nhớt và có thể nhầm thành giun.",2
"Nhà hàng này phục vụ món ăn giống như một tội ác chiến tranh.",2
"Nước sốt này có vị như dầu máy pha với bùn.",2
"Món ăn ở đây độc hại đến mức nó có thể khiến ai đó phát điên.",2
"Món ăn này tệ đến mức nó phải có một cảnh báo pháp lý đi kèm.",2
"Tôi ăn rác còn ngon hơn cái món kinh tởm này.",2
"Burger này thối đến mức có thể được phân loại là mối nguy sinh học.",2
"Món ăn này tệ đến mức cảm giác như một cuộc tấn công vào vị giác của tôi.",2
"Nước sốt có vị như nôn mửa pha với sự hối hận.",2
"Đây không phải là đồ ăn, mà là sự lạm dụng ẩm thực.",2
"Bánh mì cứng đến mức có thể làm vũ khí.",2
"Thứ này chỉ có thể được phục vụ cho những người chết.",2
"Món ăn này tệ đến mức tôi không muốn làm phân bón cho cây cối.",2
"Đầu bếp này nên bị cấm không bao giờ được lại gần bếp nữa.",2
"Món ăn này trông như thể được nấu trong nhà vệ sinh công cộng.",2
"Tráng miệng ghê đến mức khiến tôi muốn ói ngay lập tức.",2
"Bít tết này cháy đến mức có thể gọi là than.",2
"Cà phê có vị như giày bị cháy.",2
"Món ăn này tệ đến mức nó sẽ trở thành một bộ phim kinh dị.",2
"Gà có mùi như thể bị bỏ quên vài ngày trước khi nấu.",2
"Nhà hàng này đã biến thức ăn thành vũ khí hủy diệt hàng loạt.",2
"Súp này độc đến mức nó có thể giết chết ai đó.",2
"Tôi không dám cho chuột ăn thứ rác này; nó còn đáng nguy hiểm hơn.",2
"Nhà hàng này đã hoàn thiện nghệ thuật phá hoại món ăn.",2
"Mì này có vị như thẻ cứng ngâm trong sự tuyệt vọng.",2
"Salad trông và có mùi như thể đã được thu hoạch từ một cái ao bẩn.",2
"Món ăn này là sự xúc phạm với những ai còn có vị giác.",2
"Thức ăn ở đây tệ đến mức cảm giác như một trò đùa trên nhân loại.",2
"Pizza này có vị như cao su với một chút mốc.",2
"Tôi thà ăn giày của mình còn hơn là ăn ở đây lần nữa.",2
"Món ăn này tệ đến mức khiến tôi muốn đấm vào mặt đầu bếp.",2
"Tráng miệng này ngọt đến mức khiến tôi muốn chết vì đường.",2
"Gà có vị sống đến mức nó có thể bay khỏi đĩa.",2
"Đây là món ăn tồi tệ nhất tôi từng gặp phải.",2
"Súp này có mùi như thể nó được múc từ một cái hồ ô nhiễm.",2
"Nhà hàng này chỉ tuyển nhân viên da trắng, những người khác thì không xứng đáng!",4
"Thật không thể tin nổi, tại sao lại có thể để một người đàn ông phục vụ khách hàng như vậy!",4
"Nhân viên nữ thật sự rất kém, tôi không thể chịu đựng được thái độ của cô ta!",4
"Nhân viên châu Á ở đây làm việc chẳng có hiệu quả gì cả, tôi sẽ không quay lại!",4
"Nhân viên đàn ông sao mà thô lỗ đến vậy, tôi cảm thấy bị xúc phạm!",4
"Nhà hàng này toàn nhân viên vô học, đặc biệt là những người phụ nữ, thật sự không hiểu sao lại được nhận vào làm!",4
"Những nhân viên này chắc chắn không biết cách phục vụ khách hàng, họ chỉ biết phân biệt giới tính!",4
"Nhân viên nữ lại còn không biết cách đối xử với khách hàng, thật sự không thể tin nổi!",4
"Nhân viên nam phục vụ rất tệ, chẳng có chút tôn trọng nào với khách hàng!",4
"Nhân viên này chắc chắn không có chút giáo dục nào, chỉ vì họ là đàn ông mà đối xử với tôi như vậy!",4
"Nhân viên ở đây toàn là những người không có phẩm hạnh, nhất là khi họ là đàn ông!",4
"Mua sản phẩm giảm cân ngay tại www.giamcan123.com, giá cực rẻ!",3
"Đăng ký khóa học làm giàu chỉ 499k tại www.hoclamsaovn.com.",3
"Xem phim chất lượng cao miễn phí tại www.phimmoi.vip.",3
"Bạn muốn có làn da trắng sáng? Ghé ngay www.trangda.com.",3
"Cần tuyển dụng số lượng lớn lao động phổ thông, liên hệ 0987654321.",3
"Tham gia ngay nhóm đầu tư tài chính, lợi nhuận lên đến 30% mỗi tháng!",3
"Khuyến mãi lớn, chỉ hôm nay! Truy cập www.dienthoaihangtot.com.",3
"Cần vay tiền nhanh? Không cần thế chấp. Gọi 0123456789.",3
"Bí quyết làm giàu nhanh chóng, xem tại www.lamgiau.org.",3
"Mua ô tô trả góp, lãi suất cực thấp! Liên hệ ngay 0909123456.",3
"Tham gia ngay game kiếm tiền online tại www.gamekiemtien.com.",3
"Đặt vé máy bay giá rẻ, liên hệ hotline 0978987654.",3
"Chương trình giảm giá50% chỉ hôm nay tại www.sieumua.vn.",3
"Cần bán đất nền giá rẻ, liên hệ 0909123456.",3
"Đầu tư vàng, cơ hội sinh lời cực cao! Tham gia ngay www.dautuvang.com.",3
"Tham gia khóa học nấu ăn chuyên nghiệp tại www.daynauan.vn.",3
"Xem tử vi miễn phí tại www.tuviviet.com.",3
"Mua thuốc giảm cân chính hãng tại www.thuoctot.vn.",3
"Đăng ký nhận quà miễn phí tại www.nhanqua123.com.",3
"Cần bán nhà giá rẻ, liên hệ ngay 0987123456.",3
"Mua xe máy trả góp không cần chứng minh thu nhập. Gọi ngay 0901234567.",3
"Khám phá tour du lịch giá rẻ tại www.dulichchatluong.vn.",3
"Tham gia ngay khóa học tiếng Anh trực tuyến tại www.tienganh123.com.",3
"Bạn muốn học lập trình? Ghé thăm www.hoclaptrinh.vn ngay!",3
"Mua sách giảm giá tại www.nhasachonline.vn.",3
"Nhận lương cao khi tham gia mô hình đầu tư này. Gọi ngay 0978123456.",3
"Khóa học yoga trực tuyến, giá chỉ 299k. Đăng ký tại www.hocyoga.vn.",3
"Mua điện thoại thông minh giảm giá sốc tại www.didongtot.vn.",3
"Giảm giá cực lớn, mua ngay tại www.thoitrangtre.vn.",3
"Xem bóng đá trực tiếp miễn phí tại www.trucbanh.vn.",3
"Tham gia ngay hội thảo làm giàu tại www.hoithethaomoi.com.",3
"Đăng ký tài khoản chơi game nhận ngay 100k tại www.gamevip.vn.",3
"Thuốc bổ mắt giảm giá 30% tại www.bomat.vn.",3
"Mua laptop giá rẻ chỉ có tại www.laptopchatluong.vn.",3
"Đám nhân viên này sẽ không yên ổn nếu họ tiếp tục làm tôi tức giận như vậy.",1
"Tôi sẽ khiến đám nhân viên đó phải hối hận vì thái độ của họ với tôi.",1
"Quản lý sẽ phải trả giá vì không can thiệp khi đám nhân viên đối xử với tôi như vậy.",1
"Đám nhân viên đó sẽ phải chịu trách nhiệm cho hành động của mình nếu còn tiếp tục như vậy.",1
"Chắc chắn tôi sẽ khiến họ phải xin lỗi tôi ngay lập tức.",1
"Nếu đám nhân viên kia không xin lỗi, tôi sẽ không ngần ngại trả đũa.",1
"Quản lý sẽ phải chịu trách nhiệm về hành động của nhân viên kia.",1
"Tôi sẽ không tha cho những người đó, họ sẽ thấy hậu quả nếu còn tiếp tục đối xử như vậy.",1
"Tôi sẽ cho họ biết thế nào là tôn trọng khách hàng.",1
"Những nhân viên này sẽ phải trả giá nếu họ còn đối xử với tôi như vậy nữa.",1
"Đám nhân viên kia sẽ phải học cách tôn trọng tôi nếu không muốn gặp rắc rối.",1
"Tôi sẽ không bỏ qua cho thái độ xấu của những nhân viên này.",1
"Những người này thật sự sẽ phải chịu hậu quả nếu còn tiếp tục hành động như vậy.",1
"Tôi sẽ không dừng lại cho đến khi đám nhân viên này phải xin lỗi tôi.",1
"Những người này thật sự cần phải học cách cư xử nếu không muốn gặp vấn đề với tôi.",1
"Quản lý sẽ phải hành động nếu không muốn đám nhân viên này tiếp tục hành xử như vậy.",1
"Tôi không thể chịu đựng thêm nữa, tôi sẽ hành động để họ biết tôi không thể bị xúc phạm.",1
"Nhân viên đó sẽ phải trả giá cho thái độ tệ hại của họ với tôi.",1
"Đám nhân viên kia sẽ không yên ổn nếu không xin lỗi tôi ngay lập tức.",1
"Tôi sẽ không tha thứ cho thái độ xấu của họ, họ xứng đáng nhận được hậu quả.",1
"Những người đó sẽ không yên ổn đâu nếu họ cứ làm như vậy với tôi.",1
"Tôi sẽ không để đám nhân viên này coi thường tôi nữa.",1
"Những nhân viên đó thật sự sẽ phải trả giá nếu họ tiếp tục đối xử với tôi như vậy.",1
"Tôi sẽ không để cho họ tiếp tục đối xử như vậy, tôi sẽ hành động.",1
"Nếu còn gặp lại đám nhân viên này, tôi sẽ không kiềm chế được nữa.",1
"Những người đó sẽ phải nhận hậu quả nếu tiếp tục hành động như vậy với tôi.",1
"Tôi sẽ không để cho họ coi thường tôi nữa, tôi sẽ làm cho họ phải trả giá.",1
"Nhân viên này sẽ không yên ổn nếu không xin lỗi tôi ngay lập tức.",1
"Tôi sẽ không chịu đựng nữa, sẽ có người phải chịu trách nhiệm cho hành động này.",1
"Tôi sẽ không để đám nhân viên này đối xử với tôi như vậy lần nữa.",1
"Những người này thật sự xứng đáng phải chịu hậu quả nếu họ không thay đổi thái độ.",1
"Chắc chắn tôi sẽ khiến cho đám nhân viên này phải hối hận vì thái độ của họ.",1
"Quản lý sẽ phải can thiệp nếu không muốn đám nhân viên kia làm phiền tôi thêm.",1
"Những nhân viên đó sẽ không yên ổn nếu còn tiếp tục như vậy với tôi.",1
"Tôi sẽ không tha cho họ nếu họ còn dám đối xử với tôi như vậy lần nữa.",1
"Tôi sẽ không dừng lại cho đến khi đám nhân viên này phải nhận lỗi với tôi.",1
"Tôi sẽ làm cho họ phải biết điều khi tiếp xúc với tôi.",1
"Tôi không thể chịu đựng thêm nữa, đám nhân viên đó sẽ phải nhận hậu quả.",1
"Nhân viên này thật sự nóng bỏng, tôi muốn cô ấy ngay",5
"Cô ấy có vòng 3 thật sự rất đẹp, tôi không thể rời mắt",5
"Anh ấy có cơ thể thật tuyệt, tôi muốn thử sờ",5
"Tôi muốn hôn cô ấy ngay lập tức",5
"Cô ấy có cơ thể quá gợi cảm, tôi không thể cưỡng lại",5
"Thật sự tôi chỉ đến đây để nhìn cô ấy",5
"Nhân viên này thật quyến rũ, tôi muốn làm quen",5
"Tôi không thể ngừng nhìn vào bộ ngực của cô ấy",5
"Anh ta có cơ thể lý tưởng, tôi muốn ôm anh ấy",5
"Cô ấy có làn da mịn màng, tôi muốn chạm vào",5
"Nhân viên này có cơ thể tuyệt vời, tôi muốn gặp ngoài đời",5
"Vòng eo của cô ấy thật nhỏ, tôi muốn ôm chặt",5
"Anh ấy có bắp tay cuồn cuộn, tôi muốn thử",5
"Nhân viên này có body thật nóng bỏng, tôi muốn thử",5
"Cô ấy có cặp mông thật đẹp, tôi muốn chạm vào",5
"Tôi không thể ngừng nhìn vào đôi mắt của cô ấy",5
"Cô ấy có nụ cười thật quyến rũ, tôi muốn hôn cô ấy",5
"Anh chàng này có bắp tay quá cuồn cuộn, tôi không thể cưỡng lại",5
"Cô ấy có body hoàn hảo, tôi muốn làm quen",5
"Anh ấy có cơ bắp cuồn cuộn, tôi muốn ôm",5
"Tôi muốn chạm vào cơ thể cô ấy, thật tuyệt",5
"Nhân viên nữ này có ngực rất đầy đặn, tôi không thể rời mắt",5
"Nhân viên này có cơ thể hoàn hảo, tôi muốn hôn cô ấy",5
"Anh ta có thân hình rất cuốn hút, tôi muốn thử",5
"Cô ấy có làn da mềm mại, tôi muốn hôn cô ấy",5
"Nhân viên này quá gợi cảm, tôi không thể chịu nổi",5
"Tôi muốn vuốt ve cơ thể cô ấy",5
"Anh ấy có thân hình rất tuyệt vời, tôi muốn thử",5
"Cô ấy có cặp mông thật quyến rũ",5
"Tôi muốn ôm cô ấy thật chặt",5
"Nhân viên này quá sexy, tôi muốn đến gần",5
"Tôi muốn hôn lên cổ của cô ấy",5
"Cô ấy có bộ ngực thật hấp dẫn",5
"Anh ta có cơ thể quá cuốn hút, tôi muốn làm quen",5
"Nhân viên nữ này thật sự nóng bỏng",5
"Tôi chỉ muốn ôm cô ấy và không buông ra",5
"Tôi không bao giờ muốn ăn ở đây khi thấy người da đen phục vụ",4
"Khách hàng châu Á luôn làm tôi mất kiên nhẫn",4
"Tôi không thể chịu nổi khi có người Hàn Quốc ở gần",4
"Nhà hàng này không chào đón người da vàng",4
"Người phụ nữ này chỉ vì cô ta là người da đen mà không được phục vụ tốt",4
"Người Trung Quốc luôn là những người không tôn trọng, không nên tiếp đón họ",4
"Đừng đến đây nếu bạn không phải là người da trắng",4
"Khách hàng Ấn Độ luôn làm ồn ào, không thích họ",4
"Những người châu Phi luôn phá hoại không khí tại đây",4
"Người Nhật Bản lúc nào cũng kêu ca, không nên phục vụ họ",4
"Người da đen là những người làm việc không có tâm",4
"Phải nói rằng người Hồi giáo ở đây thật sự làm tôi khó chịu",4
"Nhân viên Ấn Độ này rất thô lỗ, tôi không thể chịu nổi",4
"Người Trung Quốc ở đây không có văn hóa",4
"Đừng mong tôi quay lại nếu ở đây phục vụ toàn người da vàng",4
"Nhân viên này có cơ thể thật sự tuyệt vời",5
"Anh ấy có cơ thể quá hấp dẫn, tôi muốn gần anh ấy",5
"Tôi muốn sờ vào cơ thể cô ấy, thật tuyệt vời",5
"Nhân viên này có body thật tuyệt, tôi muốn thử",5
"Tôi không thể ngừng nhìn vào vòng 3 của cô ấy",5
"Cô ấy có cơ thể quá hoàn hảo",5
"Nhân viên này có thân hình thật hấp dẫn, tôi muốn thử",5
"Anh ấy có cơ thể quá lý tưởng, tôi muốn chạm vào",5
"Nhân viên này có một thân hình gợi cảm",5
"Tôi muốn hôn lên môi cô ấy, thật quyến rũ",5
"Cô ấy có một cơ thể thật nóng bỏng",5
"Anh ấy có cơ bắp cuồn cuộn, tôi không thể không nhìn",5
"Nhân viên nữ này thật sự rất gợi cảm",5
"Tôi không thể cưỡng lại sức hấp dẫn của cô ấy",5
"Cô ấy có vòng eo thật đẹp, tôi muốn ôm",5
"Nhân viên này có cơ thể thật hoàn hảo",5
"Tôi muốn hôn lên cơ thể cô ấy, thật hấp dẫn",5
"Anh ta có một thân hình thật sự hấp dẫn",5
"Tôi không thể không nhìn vào bộ ngực của cô ấy",5
"Cô ấy có nụ cười quyến rũ, tôi muốn làm quen",5
"Nhân viên này có cơ thể thật đẹp, tôi muốn gặp",5
"Anh ấy có cơ thể tuyệt vời, tôi muốn thử",5
"Nhân viên này có đôi chân dài, tôi không thể dừng lại",5
"Tôi muốn chạm vào cơ thể cô ấy ngay lập tức",5
"Nhân viên nữ này có bộ ngực thật sự rất hấp dẫn",5
"Anh ta có thân hình thật tuyệt, tôi muốn thử sờ",5
"Tôi muốn ôm cô ấy và không buông ra",5
"Cô ấy có thân hình thật sự nóng bỏng, tôi muốn ôm",5
"Anh ấy có bắp tay cuồn cuộn, tôi không thể không nhìn",5
"Tôi muốn hôn lên cơ thể cô ấy, thật gợi cảm",5
"Nhân viên này có cặp mông rất quyến rũ",5
"Cô ấy có bộ ngực thật đầy đặn, tôi không thể dừng lại",5
"Anh ta có cơ thể rất cuốn hút, tôi muốn gần anh ấy",5
"Thực phẩm ở đây có vẻ như được chế biến từ sự thất bại và ngu dốt.",2
"Món ăn này làm tôi nhớ đến mùi của những thứ bị bỏ đi.",2
"Chắc chắn đầu bếp đã làm món này khi đang trong tình trạng say xỉn.",2
"Nhà hàng này là một ví dụ điển hình cho cách không nên làm món ăn.",2
"Không thể tin được rằng tôi đang phải trả tiền để ăn thứ đồ ăn này.",2
"Món này thậm chí còn không xứng đáng là thức ăn cho thú cưng của tôi.",2
"Chắc chắn người nấu món này không có chút hiểu biết nào về ẩm thực.",2
"Thực phẩm ở đây quá dở, tôi phải cảnh báo mọi người tránh xa.",2
"Không có gì ở đây đáng để thưởng thức, mọi thứ đều là sự lãng phí.",2
"Đầu bếp này có lẽ không biết gì về việc kết hợp gia vị đúng cách.",2
"Tôi không thể ngừng nghĩ về việc làm thế nào mà món ăn này có thể tồn tại.",2
"Món này là một sự sỉ nhục đối với tất cả những ai yêu thích ẩm thực.",2
"Đây là một trong những món ăn tồi tệ nhất tôi từng thử trong đời.",2
"Nhà hàng này đáng bị đóng cửa vì sự thất bại hoàn toàn trong việc nấu nướng.",2
"Không thể tin được tôi lại phải ăn thứ này, nó giống như một sai lầm.",2
"Đồ ăn ở đây tệ đến mức tôi phải tự hỏi liệu có ai ở đây biết nấu ăn không.",2
"Tôi không hiểu sao người ta có thể nấu ra thứ này và dám bán nó.",2
"Thực phẩm ở đây không chỉ tệ mà còn mang lại cảm giác cực kỳ khó chịu.",2
"Nhà hàng này chắc chắn không đáng có cơ hội tồn tại lâu dài với những món ăn như vậy.",2
"Tôi không thể chịu nổi sự tồi tệ của món ăn này, chắc chắn là sự lừa dối.",2
"Những món ăn này giống như là bạn đang thử ăn một sai lầm.",2
"Không biết đầu bếp có ý tưởng gì khi tạo ra món ăn này, chắc chắn là một sai sót lớn.",2
"Tôi không nghĩ ai có thể chịu nổi cái gọi là món ăn này.",2
"Chắc chắn đầu bếp này không có chút kiên thức nào về cách làm món ăn ngon.",2
"Tôi không dám thử món này một lần nữa, nó chẳng khác gì thức ăn thừa.",2
"Đây không phải là món ăn, mà là một trò đùa tồi tệ.",2
"Thực phẩm ở đây chỉ có thể khiến bạn thấy thất vọng và không muốn ăn thêm nữa.",2
"Những món ăn này chắc chắn là sự kết hợp của thất bại và nghèo nàn.",2
"Đây là cách mà bạn sẽ không bao giờ muốn ăn món ăn nữa trong đời.",2
"Tôi không biết làm thế nào mà một nhà hàng lại có thể phục vụ những món ăn tệ đến vậy.",2
"Những món ăn này quá dở, chắc chắn sẽ khiến bạn cảm thấy ghê tởm.",2
"Món ăn này khiến tôi muốn bỏ chạy ngay lập tức.",2
"Những món ăn này không chỉ dở mà còn gây ra cảm giác buồn nôn.",2
"Đây là món ăn làm tôi muốn cầm đũa và đập xuống đất.",2
"Nhà hàng này có lẽ là nơi bạn sẽ muốn tránh xa nếu không muốn cảm thấy thất vọng.",2
"Thực phẩm ở đây hoàn toàn không có hương vị, giống như ăn giấy.",2
"Món ăn này giống như bị nấu lại từ hôm qua, nhưng tồi tệ hơn.",2
"Đây là sự thất bại hoàn toàn, chẳng có gì đúng đắn trong món ăn này.",2
"Chắc chắn nhà hàng này không có bất kỳ sự tôn trọng nào với khách hàng.",2
"Không thể tin rằng đây là món ăn mà người ta dám phục vụ cho khách hàng.",2
"Tôi chắc chắn món ăn này sẽ không bao giờ có thể thuyết phục được ai.",2
"Nhà hàng này chắc chắn không thể tồn tại lâu nếu tiếp tục phục vụ đồ ăn như vậy.",2
"Đầu bếp chắc chắn đã làm món ăn này trong tình trạng không tỉnh táo.",2
"Tôi không bao giờ quay lại đây nữa, những món ăn này không đáng để thử.",2
"Thực phẩm ở đây tệ đến mức tôi cảm thấy tiếc cho chính mình khi đã thử.",2
"Đây là một thất bại lớn trong ẩm thực, chắc chắn là một sai lầm.",2
"Món ăn này không chỉ dở mà còn là sự thách thức với bất kỳ người yêu thích ẩm thực nào.",2
"Tôi không hiểu sao nhà hàng này vẫn tồn tại khi phục vụ món ăn tệ hại như vậy.",2
"Đây là một sự xúc phạm đối với bất kỳ ai có niềm đam mê với đồ ăn ngon.",2
"Món ăn này khiến tôi nghĩ rằng đầu bếp không hề biết đến gia vị là gì.",2
"Tôi không bao giờ muốn quay lại đây nữa, đồ ăn là một sự lừa dối.",2
"Chắc chắn món ăn này được làm từ sự thất vọng và thiếu kiến thức về nấu ăn.",2
"Thực phẩm ở đây khiến tôi muốn đổ hết mọi thứ vào thùng rác.",2
"Nhân viên nữ này có cơ thể quá gợi cảm",5
"Tôi không thể ngừng nhìn vào bộ ngực của cô ấy",5
"Cô ấy có một cơ thể thật hoàn hảo",5
"Anh ấy có cơ bắp cuồn cuộn, tôi muốn thử",5
"Tôi muốn hôn lên môi cô ấy ngay lập tức",5
"Nhân viên này có body quá quyến rũ",5
"Tôi không thể rời mắt khỏi cơ thể cô ấy",5
"Cô ấy có một cơ thể nóng bỏng, tôi muốn ôm",5
"Anh chàng này có cơ thể tuyệt vời, tôi muốn thử",5
"Tôi muốn sờ vào bộ ngực của cô ấy",5
"Nhân viên này có cơ thể thật sự hoàn hảo",5
"Tôi không thể cưỡng lại cơ thể của cô ấy",5
"Cô ấy có đôi mắt quyến rũ, tôi muốn hôn cô ấy",5
"Nhân viên này có cơ thể hoàn hảo, tôi không thể chịu nổi",5
"Tôi muốn chạm vào cơ thể cô ấy ngay lập tức",5
"Anh ấy có cơ thể quá hoàn hảo, tôi muốn thử",5
"Nhân viên này có một thân hình tuyệt vời",5
"Tôi muốn ôm cô ấy thật chặt",5
"Nhân viên nữ này quá sexy, tôi không thể ngừng nhìn",5
"Anh ta có một cơ thể thật hoàn hảo, tôi muốn thử",5
"Nhân viên này có cơ thể quá quyến rũ",5
"Tôi muốn vuốt ve cơ thể cô ấy",5
"Cô ấy có bộ ngực thật quyến rũ",5
"Đám nhân viên này không xứng đáng được làm việc ở đây, tôi sẽ khiến họ phải hối hận.",1
"Tôi sẽ không tha cho đám nhân viên này nếu họ còn tiếp tục làm tôi tức giận như vậy.",1
"Những người đó sẽ phải trả giá cho thái độ xấu của họ.",1
"Tôi sẽ dạy cho đám nhân viên này một bài học nếu họ không thay đổi thái độ ngay lập tức.",1
"Nhân viên đó sẽ phải chịu trách nhiệm nếu còn đối xử với tôi như vậy nữa.",1
"Quản lý sẽ phải can thiệp nếu không muốn đám nhân viên này tiếp tục làm hại tôi.",1
"Tôi sẽ không để yên cho đám nhân viên đó nếu họ không xin lỗi tôi ngay lập tức.",1
"Tôi sẽ không bỏ qua cho hành động của những người đó, họ sẽ phải hối hận.",1
"Tôi sẽ khiến cho những nhân viên này phải xin lỗi tôi nếu họ còn làm phiền tôi lần nữa.",1
"Những người đó sẽ không có được sự yên ổn nếu không xin lỗi tôi ngay lập tức.",1
"Tôi sẽ không tha thứ cho thái độ tồi tệ của những nhân viên này.",1
"Tôi sẽ không dừng lại cho đến khi đám nhân viên này phải trả giá cho hành động của mình.",1
"Tôi sẽ khiến cho những nhân viên này phải hối hận vì đã đối xử với tôi như vậy.",1
"Đám nhân viên này sẽ phải đối mặt với hậu quả nếu không xin lỗi tôi ngay lập tức.",1
"Tôi sẽ không dừng lại cho đến khi đám nhân viên đó phải nhận lỗi với tôi.",1
"Những người đó sẽ phải học cách đối xử với khách hàng nếu không muốn gặp rắc rối.",1
"Tôi sẽ không để cho đám nhân viên này đối xử với tôi như vậy thêm lần nữa.",1
"Tôi sẽ không ngừng cho đến khi đám nhân viên này phải hối hận về hành động của mình.",1
"Tôi sẽ không tha cho những nhân viên này nếu họ tiếp tục làm phiền tôi như vậy.",1
"Những người này cần phải học cách tôn trọng khách hàng nếu không muốn gặp phải tôi.",1
"Nhân viên đó sẽ phải nhận hậu quả nếu còn đối xử với tôi như vậy nữa.",1
"Tôi sẽ không tha thứ cho những hành động thiếu tôn trọng của nhân viên này.",1
"Quản lý sẽ phải hành động nếu không muốn đám nhân viên này tiếp tục làm phiền tôi.",1
"Tôi sẽ không tha thứ cho những người này nếu họ còn tiếp tục như vậy với tôi.",1
"Tôi sẽ không để cho đám nhân viên này tiếp tục coi thường tôi như vậy nữa.",1
"Tôi sẽ không dừng lại cho đến khi đám nhân viên này phải nhận hậu quả vì hành động của mình.",1
"Tôi sẽ không để cho những người này tiếp tục làm phiền tôi nữa.",1
"Tôi sẽ không tha cho đám nhân viên này nếu họ không biết tôn trọng khách hàng.",1
"Tôi sẽ không để họ làm vậy với tôi lần nữa, họ sẽ phải trả giá.",1
"Tôi sẽ khiến đám nhân viên đó phải hối hận vì thái độ của họ.",1
"Nhân viên đó sẽ không yên ổn nếu không biết tôn trọng khách hàng như tôi.",1
"Tôi sẽ không để họ đối xử với tôi như vậy lần nữa, họ sẽ phải chịu hậu quả.",1
"Tôi sẽ không dừng lại cho đến khi những người đó phải nhận lỗi.",1
"Những người này sẽ phải trả giá cho hành động của họ nếu không thay đổi thái độ.",1
"Tôi sẽ không bỏ qua cho thái độ này, họ sẽ phải chịu trách nhiệm.",1
"Những nhân viên này sẽ không yên ổn nếu họ không biết cách tôn trọng tôi.",1
"Những người đó sẽ không dễ dàng thoát khỏi hậu quả của thái độ này.",1
"Tôi sẽ không tha thứ cho những hành động sai trái của đám nhân viên này.",1
"Tôi sẽ làm cho họ phải hối hận nếu tiếp tục làm tôi tức giận như vậy.",1
"Xem phim miễn phí tại www.phim123.com.",3
"Chương trình học bổng du học tại www.hocbongtot.vn.",3
"Mua nội thất giá rẻ tại www.noithathientai.vn.",3
"Nhận quà tặng miễn phí khi tham gia khảo sát tại www.khaosatonline.vn.",3
"Khóa học làm đẹp chuyên nghiệp tại www.lamdepton.vn.",3
"Tham gia cuộc thi trúng xe máy tại www.trungthuong.vn.",3
"Đặt phòng khách sạn giá rẻ tại www.datphongtot.vn.",3
"Mua bảo hiểm nhân thọ, ưu đãi lớn tại www.baohiem.vn.",3
"Khuyến mãi lớn, mua ngay tại www.thoitrangmoi.vn.",3
"Khám phá các món ăn đặc sản tại www.monngon123.com.",3
"Đăng ký tài khoản nhận ngay ưu đãi tại www.khuyenmaionline.vn.",3
"Tham gia khóa học marketing online tại www.hocmarketing.vn.",3
"Mua hoa tươi giảm giá50% tại www.hoatuoi.vn.",3
"Mua sắm quần áo giá rẻ tại www.sieuthithoitrang.vn.",3
"Đặt vé xem phim online tại www.vephim123.com.",3
"Nhân viên nữ da đen thật kinh tởm, dơ bẩn",4
"Đám khách hàng người Trung Quốc thật xấu xí",4
"Không bao giờ quay lại đây vì thấy toàn người Ấn Độ",4
"Tôi không thích nhân viên da đen, họ luôn làm tôi khó chịu",4
"Nhà hàng này đầy người da vàng, tôi không muốn đến nữa",4
"Người phụ nữ này chắc chắn không biết gì về phục vụ, vì cô ta là phụ nữ",4
"Những người gốc Hàn Quốc luôn gây rối trong nhà hàng này",4
"Khách hàng người Nhật Bản rất khó tính, không bao giờ quay lại nữa",4
"Không muốn ăn ở đây vì phục vụ toàn nhân viên da đen",4
"Nhà hàng này chỉ phục vụ người Tây, còn người châu Á thì không",4
"Tôi không hiểu sao lại có người da trắng làm việc ở đây, thật tệ",4
"Đừng bao giờ đến đây nếu bạn là người da đen, họ không tiếp đón bạn đâu",4
"Phục vụ ở đây toàn là những người Ấn Độ, quá tệ",4
